gRNA_id,Gene,bm1,bm2,bm3,bm4,bm5,LFC_avg_bm,LFC_median_bm,LFC_concordant_mean_bm,LFC_directional_bm,z_score_avg_bm,z_score_median_bm,z_score_concordant_mean_bm,Input_median,d15-1,d15-2,d15-3,LFC_avg_d15,LFC_median_d15,LFC_concordant_mean_d15,LFC_directional_d15,z_score_avg_d15,z_score_median_d15,z_score_concordant_mean_d15,input,LFC_avg_input,LFC_median_input,LFC_concordant_mean_input,LFC_directional_input,z_score_avg_input,z_score_median_input,z_score_concordant_mean_input,spleen1,spleen2,spleen3,spleen4,spleen5,LFC_avg_spleen,LFC_median_spleen,LFC_concordant_mean_spleen,LFC_directional_spleen,z_score_avg_spleen,z_score_median_spleen,z_score_concordant_mean_spleen,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,sensor_reads_input,corr_perc_input,target_base_edit_perc_input,byproduct_INDEL_perc_input,byproduct_sub_perc_input,sensor_reads_d15,corr_perc_d15,target_base_edit_perc_d15,byproduct_INDEL_perc_d15,byproduct_sub_perc_d15,sensor_reads_bm,corr_perc_bm,target_base_edit_perc_bm,byproduct_INDEL_perc_bm,byproduct_sub_perc_bm,sensor_reads_spleen,corr_perc_spleen,target_base_edit_perc_spleen,byproduct_INDEL_perc_spleen,byproduct_sub_perc_spleen,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_14788,controlsgRNA,0.014740244618939,-0.46057293325752263,-0.27469426252408946,0.4215892642629259,-0.569367127995635,-0.17366096297907646,-0.27469426252408946,,False,-0.24784271132942823,-0.35572716990231834,,3181.727700615798,-0.327798279964717,-0.13194261871358562,0.04953908527219553,-0.1367339378020357,-0.13194261871358562,-0.2298704493391513,True,0.05499398899738172,0.043722503066991755,-0.06002088908782166,0.0,0.0,0.0,0.0,True,,,,-0.6554422789939798,-0.800047901481732,-0.480041331374288,-0.5895557254589004,-0.5842601731026336,-0.6218694820823067,-0.5895557254589004,-0.6218694820823067,True,-1.2037977685040349,-1.1094822499725971,-1.005329843366299,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2631633840718458,0.913099330550457,0.6383547555085787,1.0,0.16133654556928678,0.8409057347896514,0.3939126047665703,1.0,0.6383547555085787,0.3939126047665703,0.9942148144303548,0.07706692924252542,0.9999998615455512,0.7067601315899892,0.9756530106576711,0.024810897073982867,1.0,0.2915280406192987,0.7067601315899892,0.2915280406192987,0.44128952998844584,0.7780460554473323,0.7121238767195521,0.9999999995778844,0.3228948739571108,0.6801174842506477,0.5758859536282046,1.0,0.7121238767195521,0.5758859536282046
gRNA_14789,controlsgRNA,-0.05157773065591245,0.10633829345311938,-0.6104517928155767,0.6144758276571185,-0.7180441512127717,-0.1318519107148046,-0.05157773065591245,,False,-0.16946628117130402,0.03593645460574487,,2709.2309701005356,-1.1262243352220462,-0.8960174060965309,-1.4875283840888154,-1.1699233751357976,-1.1262243352220462,-1.1699233751357976,True,-1.361957741128637,-1.3437936266461399,-1.34260529494213,0.0,0.0,0.0,0.0,True,,,,-0.6682261007561892,-0.0027968399364378007,-0.20972552317214557,-0.4886523970869875,-0.34910929323051365,-0.3437020308364547,-0.34910929323051365,-0.3437020308364547,True,-0.6667078567107826,-0.6549483192030021,-0.5432549760267962,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.995796709296165,0.015823158922232322,0.9999935409454064,0.2914509792844343,0.9930112830122774,0.007509553072645807,1.0,0.12834508887794652,0.2914509792844343,0.12834508887794652,0.758437461669722,0.48342185380132985,0.9999998615455512,0.9999999999999999,0.6519944591837618,0.35107405288969445,0.8937349072336197,1.0,0.9999998615455512,0.8937349072336197,0.30911568718593496,0.7437983804582837,0.5840577808136258,0.9999999995778844,0.27074174221658653,0.7318668329756564,0.5064621645444605,1.0,0.5840577808136258,0.5064621645444605
gRNA_14790,controlsgRNA,0.30204586086165147,0.2017523396027771,0.1765800363349973,-0.19656653948433592,-0.3231256043259053,0.032137218597836935,0.1765800363349973,,False,0.1379523720672755,0.4364495731590697,,2264.559641608822,-0.3343191991586502,-0.3016610757687191,-1.22887552729303,-0.6216186007401331,-0.3343191991586502,-0.6216186007401331,True,-0.6099936088575904,-0.23869319962719016,-0.5945121461448127,0.0,0.0,0.0,0.0,True,,,,-0.37779453528774265,-0.20123039122484937,0.375268307322475,-0.335352540437431,0.8026283596487596,0.05270384000424233,-0.20123039122484937,,False,0.0986785795908014,-0.37540173585972514,,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6790553645525352,0.29091841712106375,0.9999935409454064,1.0,0.7008982481594324,0.3031494730199137,0.9907433883757389,1.0,0.9999935409454064,0.9907433883757389,0.05058689848773997,0.9045365931162025,0.133011705114617,0.9999999999999999,0.057166126472267396,0.9449183263635252,0.13518530536838078,1.0,0.133011705114617,0.13518530536838078,0.2412190606677581,0.9484409808267008,0.48762562801654324,0.9999999995778844,0.11894789065162364,0.8825823172401441,0.28306586636082587,1.0,0.48762562801654324,0.28306586636082587
gRNA_14791,controlsgRNA,-0.8988101940773279,0.10308610411606448,-0.7477198549276285,-0.09933087040471689,-1.1795609707358923,-0.5644671572059001,-0.7477198549276285,-0.7313554725363913,True,-0.9804590402902252,-1.1860866078811423,-0.908953372753656,5525.48271721472,-0.901834414690139,-0.7884258634378369,-0.7950649873616471,-0.8284417551632077,-0.7950649873616471,-0.8284417551632077,True,-0.8936380363946739,-0.8816620908525058,-0.8766964204055753,0.0,0.0,0.0,0.0,True,,,,0.2217560001937787,-0.12702817161607194,-0.3909984084000802,-0.7717988671352747,-0.5553247090600564,-0.3246788312035409,-0.3909984084000802,-0.4612875390528708,True,-0.6299775758418076,-0.7341344564146298,-0.7385808772665038,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9622363852831326,0.1609611510971037,0.9999935409454064,0.9589993305088023,0.9149761429568771,0.08625260085514858,1.0,0.5230802890570301,0.9589993305088023,0.5230802890570301,0.6062017586986341,0.4194614076049882,0.8724447647801576,0.9999999999999999,0.6107618239367537,0.39240930917169453,0.856889723135147,1.0,0.8724447647801576,0.856889723135147,0.8403949852264473,0.1831638097798598,0.9931458502545153,0.9999999995778844,0.8516256916246734,0.15025851156810427,0.9822431289904209,1.0,0.9931458502545153,0.9822431289904209
gRNA_14792,controlsgRNA,-0.4819400729346272,0.0404061888976248,-0.8350464573666257,-0.3806442203749214,-0.16276463012832365,-0.3639978383813746,-0.3806442203749214,-0.4650988452011245,True,-0.6046535935084532,-0.5417140358726568,-0.5374481116155391,4617.946528138973,-0.7462634512318281,-0.4154979742452578,-0.4792888805817695,-0.5470167686862851,-0.4792888805817695,-0.5470167686862851,True,-0.5076820760644779,-0.4409978060120955,-0.4927272957233953,0.0,0.0,0.0,0.0,True,,,,-0.27231784264705766,-0.17145159131039034,-0.6056905877577713,0.04961328732435937,-0.2837805975166471,-0.2567254663815014,-0.27231784264705766,-0.33331015480796655,True,-0.49877219377837273,-0.5097836787476858,-0.5259926230240783,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7456517555456459,0.5033580789641292,0.9999935409454064,1.0,0.6289318680349545,0.37365702380489196,0.9237436811763394,1.0,0.9999935409454064,0.9237436811763394,0.6075712698891723,0.6784937677324032,0.8724447647801576,0.9999999999999999,0.46082038310211004,0.5420096863590383,0.6875732700253705,1.0,0.8724447647801576,0.6875732700253705,0.7508724867128735,0.5474372044038566,0.946915991808892,0.9999999995778844,0.6130546403606839,0.3891823064015357,0.8351758868681781,1.0,0.946915991808892,0.8351758868681781
gRNA_14793,controlsgRNA,-0.5290646402728294,-0.7215231808088087,0.21867640901902038,-0.44484519396448124,-0.0880239824735943,-0.31295611770013865,-0.44484519396448124,-0.4458642493799284,True,-0.5089693423841579,-0.6544138246444268,-0.5106102686857488,3996.6909175747383,-1.4403656309971145,-0.9941246286333832,-1.2708434193974811,-1.2351112263426598,-1.2708434193974811,-1.2351112263426598,True,-1.4513586149791529,-1.545608975984357,-1.4315459482975976,0.0,0.0,0.0,0.0,True,,,,-0.23558932828623633,-0.54759346635655,-0.305202297219884,-0.06746516995509483,-0.5625687202082316,-0.34368379640519936,-0.305202297219884,-0.34368379640519936,True,-0.6666726493957978,-0.5719476304423547,-0.5432246860975987,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9983245011596907,0.009581032996879209,0.9999935409454064,0.21190990628391662,0.9964629701244127,0.003968006868932304,1.0,0.09324816141990915,0.21190990628391662,0.09324816141990915,0.791871206212601,0.5180221143512049,0.9999998615455512,0.9999999999999999,0.6536624986416102,0.348838297470375,0.8937349072336197,1.0,0.9999998615455512,0.8937349072336197,0.6657915827265632,0.6102844958162819,0.9133297617718211,0.9999999995778844,0.5348619680501776,0.4680767882689957,0.7855785155736984,1.0,0.9133297617718211,0.7855785155736984
gRNA_14794,controlsgRNA,0.8541881227747105,-0.8533559636733689,-0.7867895060812345,-0.6665229919938853,-0.3441389264095121,-0.3593238530766581,-0.6665229919938853,-0.6627018470395002,True,-0.5958916086521673,-1.0435518644041166,-0.8131616423334204,1400.3668672236026,-0.3263687750691229,-0.4373732520063624,-0.565197167621091,-0.44297973156552545,-0.4373732520063624,-0.44297973156552545,True,-0.3650020849431362,-0.38250471520109985,-0.3507817969321525,0.0,0.0,0.0,0.0,True,,,,-0.4606299851777873,-0.5815175239493735,-1.2110542690065973,0.027924560936229255,-0.5533339642474125,-0.5557222362889883,-0.5533339642474125,-0.7016339355952926,True,-1.0760796683115712,-1.0410095371514023,-1.137829706705254,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6186275850813163,0.6725958166302775,0.9999935409454064,1.0,0.47261389504361007,0.5300231267490547,0.8004631735873755,1.0,0.9999935409454064,0.8004631735873755,0.8970341236240374,0.0694137530047719,0.9999998615455512,0.6834725354335134,0.9369493647573852,0.06688678220920406,1.0,0.5350942576736325,0.6834725354335134,0.5350942576736325,0.48949447208162433,0.3529745060202368,0.7677239896724316,0.9999999995778844,0.6242699995084795,0.37943117558711503,0.8473845480692719,1.0,0.7677239896724316,0.8473845480692719
gRNA_14795,controlsgRNA,0.517645961097275,0.3158900867335182,-0.2920658925990511,0.2804637845611261,-0.5109930387369976,0.062188180211174095,0.2804637845611261,,False,0.1942867534157117,0.6188093697059607,,3276.976192157945,0.04371517224791514,0.426831853465067,0.05790820084272453,0.17615174218523558,0.05790820084272453,0.17615174218523558,True,0.48409623256435874,0.3086585569035968,0.49394550683467886,0.0,0.0,0.0,0.0,True,,,,0.07485695010679434,0.012021055378560384,0.29445216729501666,-0.17817169495580812,-0.14785766085409252,0.011060163394094153,0.012021055378560384,,False,0.01827234048152771,0.02772347323001415,,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.08626682114147663,0.9821955015302368,0.3254124490856071,1.0,0.042984455478437024,0.9580530206775768,0.16255825566952892,1.0,0.3254124490856071,0.16255825566952892,0.13077817370474773,0.9798649085217734,0.2944466665448212,0.9999999999999999,0.054949531595374426,0.9462282656377672,0.1315988782156738,1.0,0.2944466665448212,0.1315988782156738,0.16778066515899248,0.9278020966330883,0.38233654605927986,0.9999999995778844,0.10069964806684023,0.9010732911837311,0.25440823638685234,1.0,0.38233654605927986,0.25440823638685234
gRNA_14796,controlsgRNA,-0.40738982413017505,0.9763194622445892,0.6388858150912193,-0.002748952301613817,0.10859787775962197,0.26273287573272835,0.10859787775962197,,False,0.5702335034825446,0.31711220982444766,,2413.853625542863,0.7623670372988789,0.2903544216892866,0.4651864062686189,0.5059692884189281,0.4651864062686189,0.5059692884189281,True,0.9364194231379579,0.8770136517689443,0.9439402145453961,0.0,0.0,0.0,0.0,True,,,,0.07576474803825654,0.05352479719958175,0.04854728204258529,-0.020643206568882907,-0.23503151493419105,-0.015567578844530073,0.04854728204258529,,False,-0.03314090598617671,0.09677173993921082,,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.021213603058716918,0.997022346858151,0.12271253461657786,1.0,0.008834787361019236,0.9915866368035937,0.05110584688835742,1.0,0.12271253461657786,0.05110584688835742,0.1705131740538189,0.9784660888653921,0.36018513170919053,0.9999999999999999,0.0685955945842219,0.9323932957023999,0.15717556278691006,1.0,0.36018513170919053,0.15717556278691006,0.040635714999769326,0.9763502827259525,0.14611708406972818,0.9999999995778844,0.02342592939554902,0.9773978829578098,0.08551601410414011,1.0,0.14611708406972818,0.08551601410414011
gRNA_14797,controlsgRNA,-0.7785011335696468,0.5622711009294777,0.436095511842857,0.04822743031675794,-0.38439146343025077,-0.02325971078216098,0.04822743031675794,,False,0.034103723715199326,0.2111366101650926,,2484.4873383718714,-0.4064653826414648,-0.5223143659926359,-0.9660757694376196,-0.6316185060239068,-0.5223143659926359,-0.6316185060239068,True,-0.623707824838645,-0.5010396975656813,-0.6081557636742397,0.0,0.0,0.0,0.0,True,,,,-0.7465322184045758,0.1763016202531556,-0.15928944244258608,-0.624721064350261,-0.4578818244516464,-0.3624245858791827,-0.4578818244516464,-0.4971061374122673,True,-0.7028576484689694,-0.8605691958261116,-0.7980805563665468,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.794318663886274,0.36575594656299354,0.9999935409454064,1.0,0.7248646153719572,0.2784687074679226,1.0,0.9816026220880771,0.9999935409454064,0.9816026220880771,0.690186593712003,0.34453739639746206,0.954081467778357,0.9999999999999999,0.696871309752511,0.30613822336199115,0.910428849866144,1.0,0.954081467778357,0.910428849866144,0.18191555584397992,0.8291661259944242,0.4047352011676713,0.9999999995778844,0.153146170390922,0.8489562708725021,0.33872329451168626,1.0,0.4047352011676713,0.33872329451168626
gRNA_14798,controlsgRNA,-0.16350211382730967,-0.24370170111291173,-0.0038522905562692815,-0.22925705926989115,-0.8414315087984043,-0.2963489347129572,-0.22925705926989115,-0.2963489347129572,True,-0.4778370481314534,-0.27596571267169384,-0.3019930163175724,1921.0229473950073,-1.0132862265063958,-0.507743217445478,-0.67549225044174,-0.7321738981312046,-0.67549225044174,-0.7321738981312046,True,-0.7616129675660268,-0.7147988182048646,-0.7453509941790429,0.0,0.0,0.0,0.0,True,,,,-0.42436838202927457,-0.4705468508878588,-0.34031387240186767,-0.41447042182907307,-0.9462100574225976,-0.5191819169141343,-0.42436838202927457,-0.5191819169141343,True,-1.0055270683505064,-0.7972162212084962,-0.8347514998542006,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8864849827906386,0.2584050867700457,0.9999935409454064,1.0,0.8278254760916628,0.17457668706250468,1.0,0.7814385039940686,0.9999935409454064,0.7814385039940686,0.9569651509273592,0.16178522025409758,0.9999998615455512,0.9811490776700112,0.9154745993376128,0.08639837165108527,1.0,0.588829386123588,0.9811490776700112,0.588829386123588,0.6795223514242048,0.6407094582760963,0.9233640998622455,0.9999999995778844,0.5183427043672467,0.4848629997811904,0.7710944988007056,1.0,0.9233640998622455,0.7710944988007056
gRNA_14799,controlsgRNA,0.2628480541737472,-0.6199003800252658,0.6637232409235564,-1.319948389060518,-0.08252726847896776,-0.2191609484934896,-0.08252726847896776,,False,-0.33313826919868694,-0.018393038861772404,,2755.7850081014726,-0.20319840852458002,0.04164772385991916,-0.45439283428065974,-0.20531450631510686,-0.20319840852458002,-0.32879562140261986,True,-0.039059774713551966,-0.0557146645452139,-0.19499188864886757,0.0,0.0,0.0,0.0,True,,,,-0.1196733910714157,0.004140331333494198,-0.039688690031405356,-0.4438109441776401,-0.6073969758429277,-0.24128593395797893,-0.1196733910714157,-0.3026425002808472,True,-0.46896131162685284,-0.2212284195083079,-0.475049378824354,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3291644291020712,0.8622827766880397,0.7177716404008304,1.0,0.2215878266753255,0.7816245231590969,0.4844012955228046,1.0,0.7177716404008304,0.4844012955228046,0.5417664852843582,0.6879818738316094,0.8051549346518525,0.9999999999999999,0.41769757714689165,0.5851675241973353,0.635847323915916,1.0,0.8051549346518525,0.635847323915916,0.2904192088252715,0.40861019046397734,0.5543026523771679,0.9999999995778844,0.40935021443990116,0.5954269619740291,0.6810428346433753,1.0,0.5543026523771679,0.6810428346433753
gRNA_14800,controlsgRNA,0.17383947895286989,-0.2851718865944912,0.6646842087200269,-1.0687290801044855,0.39495191620970804,-0.02408507256327439,0.17383947895286989,,False,0.03255647721021456,0.43163873897986804,,4986.6331049509945,-0.06703336089505323,-0.35551731010516424,0.15713045747326357,-0.08847340450898462,-0.06703336089505323,-0.21127533550010874,True,0.12118015358193371,0.13430311085206464,-0.03465018667249739,0.0,0.0,0.0,0.0,True,,,,-0.17410505931055872,-0.16849286226975313,0.5538217190773784,-0.3189098384768117,-0.19901894883821936,-0.0613409979635929,-0.17410505931055872,-0.21513167722383572,True,-0.12152091424028627,-0.32412468581507536,-0.32968171710213345,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2204917897211055,0.9235731278458169,0.5684122703375083,1.0,0.13550219150313042,0.8670054464643568,0.34547796791894625,1.0,0.5684122703375083,0.34547796791894625,0.207209793440228,0.9078792223655359,0.4177258839924855,0.9999999999999999,0.14010810270333263,0.8619262317382491,0.27873357998123316,1.0,0.4177258839924855,0.27873357998123316,0.15068059492043853,0.7300805999853743,0.3528567714083662,0.9999999995778844,0.16368782556702477,0.8394461361087613,0.3557608231976954,1.0,0.3528567714083662,0.3557608231976954
gRNA_14801,controlsgRNA,-0.598453358615382,-1.331357737292105,-0.5878199554246524,-0.12408383025893485,0.18885708375164623,-0.49057155956788556,-0.5878199554246524,-0.6604287203977685,True,-0.841932265976855,-0.9053948380986491,-0.809989971021092,4198.425082245467,-0.7404871846558717,-0.8386418291170885,-0.7684187947092208,-0.7825159361607269,-0.7684187947092208,-0.7825159361607269,True,-0.830653779740879,-0.844477436355874,-0.8140363959939162,0.0,0.0,0.0,0.0,True,,,,-0.4777673895216628,-1.172152357253598,-0.652601167118991,-0.3664825220227738,-0.6235221397797144,-0.658505115139348,-0.6235221397797144,-0.658505115139348,True,-1.274534401560738,-1.1736915113548734,-1.0661867308594701,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9476195480169295,0.2029166732153411,0.9999935409454064,1.0,0.8883296867680196,0.11361975479363595,1.0,0.6210915297061442,0.9999935409454064,0.6210915297061442,0.9896882990212549,0.036243028950221835,0.9999998615455512,0.4866921030458361,0.9837494749052522,0.01709386478111404,1.0,0.22954618420353137,0.4866921030458361,0.22954618420353137,0.7697453681005323,0.24385501701953294,0.946915991808892,0.9999999995778844,0.7780426044199461,0.22618934843334354,0.9406560104884236,1.0,0.946915991808892,0.9406560104884236
gRNA_14802,controlsgRNA,-0.4167132271039235,-0.6302283174307614,-0.594514660084632,-0.7121323476370839,-0.43195396124327,-0.5571085026999342,-0.594514660084632,-0.5571085026999342,True,-0.966664298728062,-0.91714686861913,-0.6658282844526356,5774.841127656524,-1.0239936301427763,-0.7458837648701181,-0.7143558282133802,-0.8280777410754249,-0.7458837648701181,-0.8280777410754249,True,-0.8931388148842361,-0.8130298930025455,-0.8761997688025754,0.0,0.0,0.0,0.0,True,,,,0.16062343148927163,-0.2704101988222726,-0.281248213643141,-0.3617909191224346,-0.5653674956448914,-0.26363867914869366,-0.281248213643141,-0.36970420680818494,True,-0.5121203292942624,-0.5266654290588111,-0.5864482107451764,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9523855751512689,0.16697924321374252,0.9999935409454064,0.9589993305088023,0.9065221024315143,0.09499136951243797,1.0,0.5494885374873335,0.9589993305088023,0.5494885374873335,0.6009994748032479,0.651854300522078,0.8724447647801576,0.9999999999999999,0.47931453300504123,0.5239915388789024,0.7108887946719239,1.0,0.8724447647801576,0.7108887946719239,0.9455816226765822,0.33495756147257194,0.9999999963825513,0.9999999995778844,0.8431713500251752,0.15843585689609768,0.9784951469427959,1.0,0.9999999963825513,0.9784951469427959
gRNA_14803,controlsgRNA,0.2996503388796022,-0.3153951352722968,-0.006847709271313308,-0.9023595474866234,-0.12033765397386542,-0.20905794142489934,-0.12033765397386542,-0.33623501150102475,True,-0.31419888681581787,-0.08476621391510386,-0.35764566812656395,4712.124811910984,-0.43449369957606543,-0.5659894636918631,-0.9349483035690187,-0.6451438222789824,-0.5659894636918631,-0.6451438222789824,True,-0.64225691136201,-0.561988120450574,-0.6266093626546447,0.0,0.0,0.0,0.0,True,,,,-0.4715482233727993,-0.12385955992551996,-0.07608591348037068,-0.4826975662318766,0.0701809869633085,-0.21680205520945156,-0.12385955992551996,-0.2885478157526416,True,-0.4216874691319562,-0.22914184856810754,-0.4516361453407335,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8211733149099631,0.3544017916444005,0.9999935409454064,1.0,0.7455667879800311,0.2577077413574932,1.0,0.9499814779452691,0.9999935409454064,0.9499814779452691,0.5111348586847044,0.7549463200845523,0.784435538226322,0.9999999999999999,0.3666786634540109,0.6355235504634189,0.5817349259861101,1.0,0.784435538226322,0.5817349259861101,0.4928441465987552,0.6868335251966369,0.7689186685524148,0.9999999995778844,0.3892684854359758,0.6143927488234521,0.6534149576961022,1.0,0.7689186685524148,0.6534149576961022
gRNA_14804,controlsgRNA,-0.9458297851713463,-0.7389253570294231,-0.05933728154772094,-1.009651584342692,-1.0908541845404256,-0.7689196385263216,-0.9458297851713463,-0.7689196385263216,True,-1.3637314359804478,-1.5338530986947307,-0.9613662851952769,4368.58811769717,-0.5059022468072917,-0.5946476110291028,-0.626614999651244,-0.5757216191625462,-0.5946476110291028,-0.5757216191625462,True,-0.5470489008457184,-0.6019804496042773,-0.5318914667853938,0.0,0.0,0.0,0.0,True,,,,-0.6077485994078027,-0.3345771072795661,-0.21935973806908055,-0.3793159831299002,-0.22919906963203632,-0.35404009950367715,-0.3345771072795661,-0.35404009950367715,True,-0.686668755671904,-0.6274770377964025,-0.56042794751055,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7860593867237492,0.4992687859908457,0.9999935409454064,1.0,0.6538758124680513,0.3484903424153637,0.9480408816931426,1.0,0.9999935409454064,0.9480408816931426,0.8333046888569743,0.5168616729739648,0.9999998615455512,0.9999999999999999,0.6788882555969674,0.3236612621740784,0.9046511345288878,1.0,0.9999998615455512,0.9046511345288878,0.9710612405087553,0.07336439277087395,0.9999999963825513,0.9999999995778844,0.9640619240361501,0.03656558538528345,1.0,0.6706803004301182,0.9999999963825513,0.6706803004301182
gRNA_14805,controlsgRNA,-0.6391987699381235,-0.5434044074897799,-0.8694876349728884,-0.41143753534368904,-0.23450434915756166,-0.5396065393804086,-0.5434044074897799,-0.5396065393804086,True,-0.9338546239936966,-0.827426816890065,-0.6414079666617746,1919.4176357398026,1.8559223946614039,1.6521905039024853,1.6987572589253659,1.7356233858297516,1.6987572589253659,1.7356233858297516,True,2.622809583377238,2.598456806950057,2.6216491250276825,0.0,0.0,0.0,0.0,True,,,,-0.3522263764654398,-0.33335133911441434,-0.07688592488588392,0.15802324074789575,-0.3924629356409298,-0.19938066707175445,-0.33335133911441434,-0.28873164402666696,True,-0.388049990065716,-0.6251598762683436,-0.45194150969933505,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0756104483715275e-06,0.999999952092937,0.00021891850408395635,1.0,9.123628155250972e-07,1.0,4.900691694820522e-05,1.0,0.00021891850408395635,4.900691694820522e-05,0.49335857218400814,0.7833172089260276,0.7665405914925085,0.9999999999999999,0.34556738579817764,0.6565332394566702,0.5624819786152155,1.0,0.7665405914925085,0.5624819786152155,0.9275513039796413,0.32472054872715667,0.9999999963825513,0.9999999995778844,0.8325222700244148,0.16919714657172524,0.9751662726765732,1.0,0.9999999963825513,0.9751662726765732
