gRNA_id,Gene,bm2,bm3,bm4,bm5,LFC_avg_bm,LFC_median_bm,LFC_concordant_mean_bm,LFC_directional_bm,z_score_avg_bm,z_score_median_bm,z_score_concordant_mean_bm,Input_median,d15-1,d15-2,d15-3,LFC_avg_d15,LFC_median_d15,LFC_concordant_mean_d15,LFC_directional_d15,z_score_avg_d15,z_score_median_d15,z_score_concordant_mean_d15,input,LFC_avg_input,LFC_median_input,LFC_concordant_mean_input,LFC_directional_input,z_score_avg_input,z_score_median_input,z_score_concordant_mean_input,spleen2,spleen3,spleen4,spleen5,LFC_avg_spleen,LFC_median_spleen,LFC_concordant_mean_spleen,LFC_directional_spleen,z_score_avg_spleen,z_score_median_spleen,z_score_concordant_mean_spleen,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,sensor_reads_input,corr_perc_input,target_base_edit_perc_input,byproduct_INDEL_perc_input,byproduct_sub_perc_input,sensor_reads_d15,corr_perc_d15,target_base_edit_perc_d15,byproduct_INDEL_perc_d15,byproduct_sub_perc_d15,sensor_reads_bm,corr_perc_bm,target_base_edit_perc_bm,byproduct_INDEL_perc_bm,byproduct_sub_perc_bm,sensor_reads_spleen,corr_perc_spleen,target_base_edit_perc_spleen,byproduct_INDEL_perc_spleen,byproduct_sub_perc_spleen,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_10949,Runx1,-0.43217490570027534,-2.7023272481579053,1.0290791517317681,-2.4568407758198116,-1.1405659444865561,-1.4445078407600436,-1.8637809765593307,True,-0.2951628728949636,-0.5824236071626544,-0.4859418816748686,1677.5590567185698,-0.19798912128918844,-0.14419420387491072,-0.10181203950183614,-0.1479984548886451,-0.14419420387491072,-0.1479984548886451,True,0.024233215940739607,0.03079880545612538,0.03503513592052457,0.0,0.0,0.0,0.0,True,,,,-0.5646798244047954,-1.4395726580886512,0.4284464512389479,-1.5275346147372015,-0.7758351614979251,-1.0021262412467233,-1.1772623657435493,True,-0.2262227117754282,-0.559980985182887,-0.34015545371839634,Runx1,RUNX1,S87F,S73F,targeting guide,Missense,6,16.666666666666668,33.333333333333336,0.0,33.333333333333336,3734,0.4284949116229244,54.36529191215854,3.883235136582753,90.73379753615426,3522,0.1135718341851221,39.068710959682,1.788756388415673,95.42873367404884,15478,0.7236077012533919,78.58250419950897,0.0129215660938105,95.83279493474608,0.6331675911254451,0.6740203963115162,0.9999999621363628,0.9999999804138854,0.4782774577949276,0.5218960437088823,1.0,0.9553558969044029,0.9999999621363628,0.9553558969044029,0.7732112942413668,0.33805868393171123,0.9999999972820464,0.8456861212901727,0.736184445848894,0.2640351696619656,1.0,0.7441529333297999,0.8456861212901727,0.7441529333297999,0.6304836427899367,0.30909674819162525,0.9999992545164936,0.8881524991232316,0.6840078485538637,0.31627915204219836,1.0,0.7879090173885338,0.8881524991232316,0.7879090173885338
gRNA_10961,Runx1,0.7729911270458135,-0.02472140508805068,-1.3637043330897751,0.29456636766015915,-0.08021706086796328,0.13492248128605422,,False,0.7826248412732321,0.941863513395575,,524.4065871971619,-0.8236421616626259,-0.31318217760264483,-0.4415148881244997,-0.5261130757965902,-0.4415148881244997,-0.5261130757965902,True,-0.5989103797793522,-0.4325647049963442,-0.5393493950170893,0.0,0.0,0.0,0.0,True,,,,0.4297316809398341,-0.6099637215737466,-0.16500628260981315,-0.6846986872483297,-0.25748425262301383,-0.38748500209177983,-0.4865562304772964,True,0.312818695580473,0.09831607796123071,0.23222383992171386,Runx1,RUNX1,R191Q,R177Q,targeting guide,Missense,8,0.0,0.0,12.5,25.0,595,33.94957983193277,87.73109243697479,0.0,61.34453781512605,997,43.32998996990973,66.7001003009027,0.0,42.42728184553661,8285,30.175015087507543,48.19553409776705,0.3500301750150875,48.871454435727216,0.9570056869589884,0.11223351714885439,0.9999999621363628,0.5829650043640908,0.9322525470702052,0.06784861523707503,1.0,0.3423393162076306,0.5829650043640908,0.3423393162076306,0.5670413904098588,0.732067830347328,0.9999999972820464,0.9999999999670912,0.4113777193478513,0.5888359669245429,1.0,0.9587652984768787,0.9999999972820464,0.9587652984768787,0.33813667347550125,0.8517239304433938,0.9999992545164936,0.9998484753758466,0.2240109702773745,0.7761739390642194,1.0,0.9868598533995192,0.9998484753758466,0.9868598533995192
gRNA_10974,Runx1,1.1091615893352973,-1.88037677310913,1.4069296618992368,-0.3553956419662348,0.07007970903979231,0.3768829736845313,,False,0.9353934390322413,1.1753763547655796,,771.026739315724,0.6708888252451701,0.7760016957430034,0.06443513869966111,0.5037752198959449,0.6708888252451701,0.5037752198959449,True,1.098374676870512,1.301076164855265,1.0251283398534519,0.0,0.0,0.0,0.0,True,,,,0.17667479569410438,-0.5160012787928775,0.43996106396053114,1.0690730905533126,0.2924269178537676,0.30831792982731776,0.5619029834026493,True,0.8846801241596762,0.8435394658991507,1.1010685100501125,Runx1,RUNX1,A222T,A208T,targeting guide,Missense,3,0.0,0.0,0.0,66.66666666666667,359,0.8356545961002786,67.13091922005572,0.8356545961002786,86.0724233983287,136,0.7352941176470589,70.58823529411765,0.0,80.1470588235294,43,0.0,51.16279069767442,0.0,74.4186046511628,0.03800045069190816,0.9853273851807496,0.39468835940967656,0.9999999804138854,0.020539010984057863,0.9795149069302527,0.19708043364092162,1.0,0.39468835940967656,0.19708043364092162,0.18535247916370923,0.9341363081449164,0.9748454657271234,0.9999999999670912,0.10858952603692357,0.8915475723413607,0.7303771978035422,1.0,0.9748454657271234,0.7303771978035422,0.2025238917489092,0.8175249423695529,0.9999992545164936,0.9998484753758466,0.1693706924713425,0.8308337971023063,1.0,0.9877536704287294,0.9998484753758466,0.9877536704287294
gRNA_11077,Setd2,-1.1065341271396671,-1.9030176133032268,-1.8493308550545622,-0.11634975978828459,-1.2438080888214351,-1.4779324910971146,-1.2438080888214351,True,-0.4001029699399821,-0.6146812910293015,0.019532303617503556,391.61112067178243,0.32008793645219663,-0.12835283261100408,-0.31238685481279893,-0.040217250323868796,-0.12835283261100408,-0.2203698437119015,True,0.20185969122027891,0.055487008423742504,-0.07490244364921676,0.0,0.0,0.0,0.0,True,,,,-0.4841884370060639,-2.3530864658308976,-1.6449640544879083,-1.8727616627249548,-1.588750155012456,-1.7588628586064314,-1.588750155012456,True,-1.0715860258205308,-1.3704659657650806,-0.681150094040328,Setd2,SETD2,G1664R,G1690R,targeting guide,Missense,5,0.0,0.0,0.0,40.0,1131,5.570291777188329,88.06366047745358,0.0,88.85941644562334,2333,0.1285897985426489,95.54222031718815,0.0,98.11401628804114,1720,20.63953488372093,96.04651162790698,0.0,77.15116279069767,0.41220038278100307,0.714699289342579,0.9999999621363628,0.9999999804138854,0.342978401327412,0.6572216513617968,0.9351927342051125,1.0,0.9999999621363628,0.9351927342051125,0.9828295532185035,0.05101677309221311,0.9999999972820464,0.5104602700839019,0.9751729048871491,0.024887122355989645,1.0,0.2961638537530121,0.5104602700839019,0.2961638537530121,0.8442374213083026,0.3838738897343425,0.9999992545164936,0.8945904955624311,0.7491082176768308,0.2510792180714969,1.0,0.783958326406944,0.8945904955624311,0.783958326406944
gRNA_11100,Setd2,0.41551776966037257,0.5790548455281672,-0.8210654656665874,-3.705892889050368,-0.8830964348821039,-0.20277384800310744,,False,-0.033458938924109685,0.6159572937856943,,771.026739315724,-0.4057324563577425,-0.3046790930120738,-0.2793326152574141,-0.32991472154241014,-0.3046790930120738,-0.32991472154241014,True,-0.2755699396484238,-0.21931107772558633,-0.24130934724423403,0.0,0.0,0.0,0.0,True,,,,-0.617666798729249,-0.31806190118096855,-0.7849735519383699,-1.8596296488747521,-0.8950829751808349,-0.7013201753338094,-0.8950829751808349,True,-0.3502304220180314,-0.23780971330620643,-0.10631702084010278,Setd2,SETD2,Non-coding,,targeting guide,Intron,61,9.836065573770492,11.475409836065571,3.278688524590164,13.114754098360656,1294,51.93199381761978,58.73261205564143,2.5502318392581143,11.051004636785162,882,56.68934240362812,67.12018140589569,0.0,14.625850340136054,3433,80.57092921642878,93.2129332944946,0.0,13.45761724439266,0.8739512955385025,0.3531612237004332,0.9999999621363628,0.9365478020916551,0.7744512433176052,0.22569390570950726,1.0,0.6235104164326387,0.9365478020916551,0.6235104164326387,0.8825339824520585,0.3063132898132407,0.9999999972820464,0.8425291144316052,0.8043302902641329,0.195849146193406,1.0,0.6851135063945188,0.8425291144316052,0.6851135063945188,0.5126916863521654,0.3484136970839106,0.9999992545164936,0.8927867577519423,0.5680846715440503,0.43231343781010423,1.0,0.8477659771096739,0.8927867577519423,0.8477659771096739
gRNA_11101,Setd2,0.656119755254701,-3.1609817619873537,-2.565553031616655,-3.5408720588163245,-2.152821774291408,-2.863267396802004,-3.089135617473444,True,-1.3240665797915259,-1.9516495161866765,-1.484993858077012,864.525588195838,0.3592749653093988,-0.25719107130228597,0.007998464940739488,0.0366941196492841,0.007998464940739488,0.18363671512506913,True,0.32861180549119723,0.26798556380607785,0.5388138872244007,0.0,0.0,0.0,0.0,True,,,,-0.0516113286153366,-0.5721946786980008,-0.5261856727713605,-0.7743215015344681,-0.4810782954047915,-0.5491901757346807,-0.4810782954047915,True,0.08029967143312546,-0.07487445030642502,0.23676333428453442,Setd2,SETD2,R2372*,R2399delins*,targeting guide,Nonsense,1,0.0,0.0,0.0,0.0,1660,0.0,86.92771084337349,0.9036144578313252,89.33734939759036,216,0.0,98.61111111111111,0.0,100.0,1641,0.0,54.96648385131018,0.0,88.17794028031688,0.31760452235020636,0.8104496372101807,0.9999999621363628,0.9999999804138854,0.24260170749624066,0.7575744261070213,0.8003946097710617,1.0,0.9999999621363628,0.8003946097710617,0.7373192841810765,0.6217432795919896,0.9999999972820464,0.9999999999670912,0.5646165468794669,0.4355873130461593,1.0,0.8646042441113292,0.9999999972820464,0.8646042441113292,0.8735094875494511,0.05376511438163486,0.9999992545164936,0.6209758249809708,0.9480606460975216,0.05206751295727205,1.0,0.5630764210734684,0.6209758249809708,0.5630764210734684
gRNA_11110,Setd2,-0.27559747233790965,-0.6029650760576996,-2.1159426698107833,-0.2555275512183955,-0.8125081923561971,-0.4392812741978046,-0.8125081923561971,True,0.038290219993770545,0.38770713381793415,0.3711782676497543,868.5907555384517,0.25866324523276985,0.20149710778840463,0.11820728518539435,0.19278921273552294,0.20149710778840463,0.19278921273552294,True,0.5858609363141557,0.5695461856107034,0.5527172190613571,0.0,0.0,0.0,0.0,True,,,,0.039997155256865605,1.0103650817306853,-0.4979774673822575,0.43837210346512057,0.2476892182676035,0.23918462936099308,0.49624478015089046,True,0.838156674245921,0.7694958681655975,1.0466584012063078,Setd2,SETD2,H151Y,H150Y,targeting guide,Missense,51,11.764705882352942,21.568627450980397,1.96078431372549,31.37254901960784,2689,20.30494607660841,28.82112309408702,0.5206396429899591,23.205652658981037,912,8.114035087719298,20.723684210526315,0.1096491228070175,25.98684210526316,9037,8.420936151377669,43.321898860241234,1.39426800929512,43.45468628969791,0.15942921014066527,0.961358360971292,0.8113462232664626,0.9999999804138854,0.08576022614349654,0.9143337730551541,0.4473054118770753,1.0,0.8113462232664626,0.4473054118770753,0.2062699140438563,0.9267748840816042,0.9857232782199691,0.9999999999670912,0.12239151176958829,0.8777531110007393,0.7604090703166596,1.0,0.9857232782199691,0.7604090703166596,0.6863355458773466,0.5861976590482807,0.9999992545164936,0.9748163332703639,0.5507886211695141,0.44943530753555444,1.0,0.8596021820000677,0.9748163332703639,0.8596021820000677
gRNA_11118,Setd2,-0.19409484790026413,0.7148325262275371,0.7433214142526006,-0.6196972372015583,0.1610904638445788,0.2603688391636365,,False,1.0279009852759133,1.062930118844825,,181.5774746367434,-0.4228246129209545,-0.00606172295692593,-0.3036290513317591,-0.2441717957365465,-0.3036290513317591,-0.2441717957365465,True,-0.1342631714363717,-0.21767462582403083,-0.1110593978982928,0.0,0.0,0.0,0.0,True,,,,0.4849232913702293,0.43692784219246783,-0.7409473543335001,-1.1367614364159113,-0.23896441429667858,-0.15200975607051614,,False,0.33207777190214793,0.3505163096151625,,Setd2,SETD2,M2146I,M2173I,targeting guide,Missense,0,0.0,0.0,0.0,0.0,484,2.6859504132231407,54.54545454545455,3.71900826446281,88.01652892561984,2680,0.0,1.5671641791044777,0.0,63.54477611940298,2232,0.0448028673835125,6.810035842293907,0.0,37.5,0.749698258370393,0.45273643846485623,0.9999999621363628,0.9999999804138854,0.6574363610083517,0.3427433256565237,1.0,0.7725866456065861,0.9999999621363628,0.7725866456065861,0.4799963204126507,0.685024571410385,0.9999999972820464,0.9999999999670912,0.3898373512421781,0.6104006767046739,1.0,0.9761751280124366,0.9999999972820464,0.9761751280124366,0.2543543633021724,0.9294745886980366,0.9999992545164936,0.9998484753758466,0.1410393456786258,0.8591017080236183,1.0,0.9916129181086778,0.9998484753758466,0.9916129181086778
gRNA_11120,Setd2,1.3908676528208916,2.022654853808169,0.48832432748422483,1.128763995802477,1.2576527074789405,1.2598158243116844,1.2576527074789405,True,2.1424976357449133,2.0274830629521357,2.0590148085126176,453.9436865918586,-0.48736486511566546,-0.6132113035627069,-0.7059910905727632,-0.6021890864170452,-0.6132113035627069,-0.6021890864170452,True,-0.7242857981967523,-0.700147345572967,-0.6549145735624419,0.0,0.0,0.0,0.0,True,,,,1.2267711069161813,0.4887302724270357,1.0685019717322308,1.3497688401004144,1.0334430477939656,1.147636539324206,1.0334430477939656,True,1.6552746590923435,1.742471949560115,1.4918276986524737,Setd2,SETD2,Q69*,Q68delins*,targeting guide,Nonsense,9,0.0,0.0,0.0,22.22222222222222,586,45.73378839590443,82.5938566552901,0.8532423208191127,42.32081911262799,4859,37.312204157234,67.42128009878576,0.061741098991562,47.89051245112163,3052,53.70249017038008,90.07208387942332,0.0,41.18610747051114,0.9847036480202689,0.07724697507613743,0.9999999621363628,0.5005126168593028,0.962574003963817,0.037488194055773624,1.0,0.2542485364449614,0.5005126168593028,0.2542485364449614,0.014405795599607975,0.9986912604813721,0.3176857029597759,0.9999999999670912,0.004498363353513516,0.9955188993506124,0.13226261794640068,1.0,0.3176857029597759,0.13226261794640068,0.023452097791549206,0.997473964493105,0.908521058208417,0.9998484753758466,0.008016854113909668,0.9920092626294649,0.5927756247755561,1.0,0.908521058208417,0.5927756247755561
gRNA_11149,Sf3b1,-0.3200696361540526,-0.5694567786634002,-2.881419492731416,-1.1484383974651382,-1.2298460762535017,-0.8589475880642692,-1.2298460762535017,True,-0.3859113337311272,-0.017307223719599026,0.030915764196833995,800.8379664948907,0.684177770802871,0.5443288114783464,0.8360540145713395,0.688186865617519,0.684177770802871,0.688186865617519,True,1.4022902877814647,1.3217865048686726,1.3052634913926133,0.0,0.0,0.0,0.0,True,,,,-0.10679910074597415,-1.3605130492734823,-1.9316255192503593,0.9285938505244569,-0.6175859546863397,-0.7336560750097282,-1.1329792230899385,True,-0.0616568285249806,-0.27244231918219136,-0.30345858276550214,Sf3b1,SF3B1,G740E,G740E,targeting guide,Missense,49,0.0,4.081632653061225,0.0,67.34693877551021,4819,19.09109773811994,68.79020543681261,1.4525835235526043,65.53226810541607,2506,0.518754988028731,94.97206703910616,0.0,98.12450119712688,5926,29.07526155923051,54.691191360108,0.0,52.868714141073234,0.0140043075343534,0.9983251407812721,0.2283792616934381,0.9999999804138854,0.005439332628002481,0.9945813606400434,0.08996369886051471,1.0,0.2283792616934381,0.08996369886051471,0.5467869660531344,0.3353826867066652,0.9999999972820464,0.8456861212901727,0.6263125060413068,0.37401329539332495,1.0,0.8272408164795818,0.8456861212901727,0.8272408164795818,0.8128758815985806,0.36921611575365054,0.9999992545164936,0.8927867577519423,0.7325053674579198,0.26770875767906777,1.0,0.783958326406944,0.8927867577519423,0.783958326406944
gRNA_11151,Sf3b1,-1.4887089756770875,-1.0987793376097656,-0.6300550800822574,-0.04795392130209232,-0.8163743286678007,-0.8644172088460116,-0.8163743286678007,True,0.03436049999092974,-0.02258588172405403,0.36802614254720745,1345.570390405121,-0.44202061040815166,-0.3036896362005775,-0.19025752121406106,-0.31198925594093,-0.3036896362005775,-0.31198925594093,True,-0.2460282650550401,-0.21776904514627488,-0.21407921759037132,0.0,0.0,0.0,0.0,True,,,,-0.27419047562176996,-1.0729284487115704,-0.7989056030998201,-0.8948849496321049,-0.7602273692663163,-0.8468952763659625,-0.7602273692663163,True,-0.20999191880063436,-0.3937245061504539,0.00543608589465447,Sf3b1,SF3B1,R425Q,R425Q,targeting guide,Missense,95,9.473684210526317,16.842105263157894,1.0526315789473684,23.157894736842103,3596,27.03003337041157,41.54616240266963,0.0,26.14015572858732,2231,16.98789780367548,30.927835051546392,0.0,29.1349170775437,5002,45.34186325469812,62.85485805677729,0.2998800479808077,25.30987604958017,0.8403289189913867,0.38011166959273684,0.9999999621363628,0.9691577492409479,0.742317750716572,0.2578394516743263,1.0,0.6680015498224534,0.9691577492409479,0.6680015498224534,0.865127526552367,0.4321763204052486,0.9999999972820464,0.9149949824309246,0.7375806167380333,0.2625970942177791,1.0,0.7441529333297999,0.9149949824309246,0.7441529333297999,0.7279845638750126,0.5927716510874363,0.9999992545164936,0.9748163332703639,0.5746625690032278,0.4255476234953107,1.0,0.8470345035393377,0.9748163332703639,0.8470345035393377
gRNA_11160,Sf3b1,0.5841280837437787,-4.038326002644732,0.13646252221774674,-0.3857948217813255,-0.925882554616133,-0.12466614978178939,,False,-0.07694873261247961,0.6913379907074604,,397.03134379526733,2.2845580781726396,1.609789713163024,1.5436323896473956,1.8126600603276863,1.609789713163024,1.8126600603276863,True,3.255453934720009,2.764319169594714,3.0134227975432317,0.0,0.0,0.0,0.0,True,,,,-0.2044593270687253,-1.5029781783168397,-1.1976692159821796,-3.025610275556382,-1.4826792492310317,-1.3503236971495096,-1.4826792492310317,True,-0.9612811930267833,-0.9329096922286483,-0.593250498210714,Sf3b1,SF3B1,T125I,T125I,targeting guide,Missense,10,0.0,10.0,0.0,40.0,1167,0.0,7.969151670951157,0.3427592116538132,94.94430162810626,863,0.0,2.549246813441483,0.0,95.82850521436848,1052,0.1901140684410646,19.581749049429657,0.0,96.1977186311787,3.5769932556516705e-05,0.9999987891435279,0.0073233373023035165,0.9999999804138854,8.492001555564015e-06,0.99999186988864,0.0018010850503619113,1.0,0.0073233373023035165,0.0018010850503619113,0.9528169742741082,0.07264742353743107,0.9999999972820464,0.5562219091120041,0.9516374948219283,0.048482812089882005,1.0,0.38328864652189737,0.5562219091120041,0.38328864652189737,0.5026101895621395,0.30982324917855736,0.9999992545164936,0.8881524991232316,0.574599992790209,0.4258757408407808,1.0,0.8470345035393377,0.8881524991232316,0.8470345035393377
gRNA_11163,Sf3b1,0.8500795661290678,2.394275349150008,2.690378401295276,2.2331534132818702,2.0419716824640557,2.313714381215939,2.0419716824640557,True,2.9397157667652825,3.044586492106874,2.698483086450535,269.6561003933727,-0.8848355862286623,-0.10041629864433393,-0.549411749167675,-0.5115545446802238,-0.549411749167675,-0.5115545446802238,True,-0.5749175085000793,-0.6007180523692394,-0.5172338919288059,0.0,0.0,0.0,0.0,True,,,,1.948619496103652,1.0551540555617591,0.41320447996839266,-0.8016795314293257,0.6538246250511195,0.7341792677650759,1.1389926772112677,True,1.2605033847490923,1.2996482497101567,1.5792953194613757,Sf3b1,SF3B1,R736H,R736H,targeting guide,Missense,10,20.0,20.0,0.0,0.0,974,54.51745379876797,90.55441478439424,4.209445585215605,31.211498973305957,226,70.35398230088495,93.80530973451329,0.0,25.221238938053094,6088,37.187910643889616,95.9264126149803,0.0492772667542706,58.70565045992116,0.9105899518120171,0.10856422193275375,0.9999999621363628,0.5734893965833691,0.9161360231072679,0.08399903851004176,1.0,0.37709568359686607,0.5734893965833691,0.37709568359686607,0.03671483429168808,0.9440019430822653,0.5659524414521393,0.9999999999670912,0.030740719979301587,0.9693755218630544,0.4493149420230476,1.0,0.5659524414521393,0.4493149420230476,0.0012405880246314865,0.9998484753758466,0.3956062017461634,0.9998484753758466,0.00032741661896571974,0.9996758916791152,0.20578134501995485,1.0,0.3956062017461634,0.20578134501995485
gRNA_11165,Sf3b1,-1.128610687873204,-1.8538893334864082,1.7207611238639777,-2.908311177722769,-1.042512518804601,-1.4912500106798061,-1.9636037330274603,True,-0.1954968297984078,-0.6275338514077683,-0.5673290318185997,1077.2693457926196,-0.5239409225519025,-0.3543666656531793,-0.20289321233340046,-0.3604002668461608,-0.3543666656531793,-0.3604002668461608,True,-0.32581098103542655,-0.29674735883382397,-0.2876191820705769,0.0,0.0,0.0,0.0,True,,,,-1.6206667808638273,-0.04524398556504366,-0.2121726857701296,-1.481338731623046,-0.8398555459555117,-0.8467557086965878,-0.8398555459555117,True,-0.2927985343439408,-0.39357502547619005,-0.06055076031982483,Sf3b1,SF3B1,A277V,A277V,targeting guide,Missense,8,0.0,0.0,0.0,37.5,1363,0.293470286133529,4.695524578136464,2.5678650036683788,93.03008070432868,1322,0.0,0.226928895612708,0.0,97.12556732223904,4653,0.0429830217064259,5.609284332688588,0.0,97.82935740382548,0.876266605276927,0.30495253254160654,0.9999999621363628,0.8893859243730845,0.7990222523608063,0.20112406629652074,1.0,0.5940840384895212,0.8893859243730845,0.5940840384895212,0.827418547723771,0.31511200898970365,0.9999999972820464,0.8456861212901727,0.7715119313758609,0.22868899704877754,1.0,0.7204563140108105,0.8456861212901727,0.7204563140108105,0.5281288475127575,0.31204625424188254,0.9999992545164936,0.8883487123998604,0.6487341782998833,0.35161346709100294,1.0,0.8071237684561662,0.8883487123998604,0.8071237684561662
gRNA_11186,Sh2b3,0.20164035060570737,-2.1710354266512764,1.3944039853647674,-0.5712457078598434,-0.28655919963516124,-0.184802678627068,,False,0.572889134927669,0.6333010294598205,,471.5594117431844,-0.450950764080833,-0.22170380024749825,-0.5721568526634411,-0.4149371389972574,-0.450950764080833,-0.4149371389972574,True,-0.41568928970795754,-0.4472701756848562,-0.3704647902464602,0.0,0.0,0.0,0.0,True,,,,-1.4170220587644842,0.43380406192344223,1.734264911139541,-0.8649313845114468,-0.028471117553236946,-0.21556366129400228,,False,0.550973120541248,0.2824483921134313,,Sh2b3,SH2B3,R37Q,R39Q,targeting guide,Missense,0,0.0,0.0,0.0,0.0,406,0.2463054187192118,86.20689655172414,0.0,91.13300492610836,245,0.4081632653061224,100.0,0.0,99.59183673469389,5025,0.0,99.56218905472636,0.0,99.86069651741292,0.9105892573409977,0.2304506940071661,0.9999999621363628,0.7880397212409511,0.8538306656359418,0.14629933615147772,1.0,0.5052150152263942,0.7880397212409511,0.5052150152263942,0.19748433984997585,0.6369871482025922,0.9857232782199691,0.9999999999670912,0.25939560727535715,0.7409898371553127,0.9638246831127927,1.0,0.9857232782199691,0.9638246831127927,0.3398277531921068,0.7040392971823997,0.9999992545164936,0.9998484753758466,0.30269961426788905,0.6975600309078087,1.0,0.9740870366442174,0.9998484753758466,0.9740870366442174
gRNA_11188,Sh2b3,-0.4544351445647949,-6.754961136065943,-1.6085172368974265,-6.009320550811056,-3.7068085170848053,-3.8089188938542415,-3.7068085170848053,True,-2.9036106763036553,-2.864285152829382,-1.9885928248760656,869.945811319323,-0.4352373961418997,-0.7770544017219612,-0.16646968220194333,-0.4595871600219347,-0.4352373961418997,-0.4595871600219347,True,-0.48927378793096843,-0.422781461259918,-0.43829152839541324,0.0,0.0,0.0,0.0,True,,,,-1.6431097131901713,-4.362571265580094,-1.4409872045111436,-1.8464834353966602,-2.323287904669517,-1.7447965742934157,-2.323287904669517,True,-1.8354435893976575,-1.3554006023258498,-1.2898520829674078,Sh2b3,SH2B3,S129L,S150L,targeting guide,Missense,0,0.0,0.0,0.0,0.0,107,0.0,71.96261682242991,0.0,65.42056074766356,37,0.0,72.97297297297297,0.0,64.86486486486487,354,0.0,99.43502824858756,0.0,99.43502824858756,0.9073376988028945,0.16619842032895132,0.9999999621363628,0.6832789845760324,0.8831305993696841,0.11700717402606275,1.0,0.4496362424834529,0.6832789845760324,0.4496362424834529,0.9983208670390776,0.010732579290468384,0.9999999972820464,0.3108658529971648,0.9961105941577002,0.003911667959262089,1.0,0.15762649920030342,0.3108658529971648,0.15762649920030342,0.9705108980936237,0.00037735394309079044,0.9999992545164936,0.10123940695369474,0.999072693936817,0.0009802213018747967,1.0,0.1025357444543625,0.10123940695369474,0.1025357444543625
gRNA_11361,Smarca4,-0.7796942719644611,1.09821623783222,-1.5951162627492446,-4.106102494413297,-1.3456741978236957,-1.1874052673568527,-2.160304343042334,True,-0.5036444009434085,-0.33429734554120477,-0.7277023038766118,959.3794928568235,-0.004162010130992259,-0.07280437452963326,-0.07617367125539823,-0.051046685305341254,-0.07280437452963326,-0.051046685305341254,True,0.18401247590295688,0.14205726707146865,0.18231216150064666,0.0,0.0,0.0,0.0,True,,,,-0.4893808550300498,0.25780390390369085,-0.8451976733056323,-2.2396268713134324,-0.8291003739363559,-0.6672892641678411,-1.1914017998830382,True,-0.28161405880372414,-0.20136170518446705,-0.35187262099404504,Smarca4,SMARCA4,A314T,A314T,targeting guide,Missense,1,0.0,0.0,0.0,0.0,18,33.333333333333336,66.66666666666667,5.555555555555555,38.888888888888886,42,0.0,2.380952380952381,0.0,38.095238095238095,47,2.127659574468085,8.51063829787234,0.0,44.680851063829785,0.4890622390785373,0.7936823906677473,0.9999999621363628,0.9999999804138854,0.3380899035644743,0.6620739129502102,0.9305520148135115,1.0,0.9999999621363628,0.9305520148135115,0.7839507883644075,0.28253452673573737,0.9999999972820464,0.8297137656856609,0.7612894831462977,0.238957985822988,1.0,0.7227409501148743,0.8297137656856609,0.7227409501148743,0.6469273594065144,0.17463978769377667,0.9999992545164936,0.8388590675175357,0.767173326001559,0.23322577707356074,1.0,0.783958326406944,0.8388590675175357,0.783958326406944
