gRNA_id,Gene,bm1,bm3,bm4,bm5,LFC_avg_bm,LFC_median_bm,LFC_concordant_mean_bm,LFC_directional_bm,z_score_avg_bm,z_score_median_bm,z_score_concordant_mean_bm,Input_median,d15-1,d15-2,d15-3,LFC_avg_d15,LFC_median_d15,LFC_concordant_mean_d15,LFC_directional_d15,z_score_avg_d15,z_score_median_d15,z_score_concordant_mean_d15,input,LFC_avg_input,LFC_median_input,LFC_concordant_mean_input,LFC_directional_input,z_score_avg_input,z_score_median_input,z_score_concordant_mean_input,spleen1,spleen2,spleen3,spleen4,spleen5,LFC_avg_spleen,LFC_median_spleen,LFC_concordant_mean_spleen,LFC_directional_spleen,z_score_avg_spleen,z_score_median_spleen,z_score_concordant_mean_spleen,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,sensor_reads_input,corr_perc_input,target_base_edit_perc_input,byproduct_INDEL_perc_input,byproduct_sub_perc_input,sensor_reads_d15,corr_perc_d15,target_base_edit_perc_d15,byproduct_INDEL_perc_d15,byproduct_sub_perc_d15,sensor_reads_bm,corr_perc_bm,target_base_edit_perc_bm,byproduct_INDEL_perc_bm,byproduct_sub_perc_bm,sensor_reads_spleen,corr_perc_spleen,target_base_edit_perc_spleen,byproduct_INDEL_perc_spleen,byproduct_sub_perc_spleen,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_13720,controlsgRNA,-1.8762943590138337,0.42385767189064794,1.258989778208966,-1.7003745364440352,-0.47345536133956373,-0.6382584322766937,,False,-0.25694151346510585,-0.4207208104920977,,755.8744595314857,-0.31200450743281,-0.18312524716430303,-0.2790771582223475,-0.25806897093982023,-0.2790771582223475,-0.25806897093982023,True,-0.5356189699462865,-0.5228514529727869,-0.4974297284270101,0.0,0.0,0.0,0.0,True,,,,-0.7084069709255447,-1.404937409607636,-1.3510183150240187,0.6335713698043607,-1.2344979889525063,-0.8130578629410689,-1.2344979889525063,-1.1747151711274264,True,-0.7407071117532685,-1.1696411125351835,-0.7987769873353675,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8891507646699972,0.3259919483836489,0.9999999658148396,0.9999998817512928,0.7969285983331125,0.20431881329890444,0.9773065835168022,1.0,0.9999998817512928,0.9773065835168022,0.9205919042055383,0.21189920747714838,0.9999999358013287,0.9999999998463376,0.880229437659815,0.12068780098915904,1.0,0.6864459992912803,0.9999999358013287,0.6864459992912803,0.5851914416015476,0.4875077104474914,0.975915778819049,0.9999997819045302,0.5557969192778436,0.4463743132506082,0.8979906523550764,1.0,0.975915778819049,0.8979906523550764
gRNA_13721,controlsgRNA,-2.1598496979409436,0.156498454972013,-1.8751772553215733,-2.064758207757535,-1.4858216765120098,-1.9699677315395543,-2.0332617203400174,True,-1.0524148999804295,-1.442468703897645,-1.0761731441377358,1122.7627428978178,-0.26230974068343726,0.2231118890618718,-0.22076517288185057,-0.08665434150113867,-0.22076517288185057,-0.24153745678264393,True,-0.20065026781610243,-0.42307830967972937,-0.46733338680138653,0.0,0.0,0.0,0.0,True,,,,-0.06513210378728394,-0.8627683540757499,0.5702089426811443,1.9438781880481348,-0.8687048602741756,0.14349636251841394,-0.06513210378728394,,False,0.19602859719225363,-0.055482156303368495,,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5209567392005103,0.5686288255691834,0.867954025567339,0.9999998817512928,0.48177042640072093,0.5202115546632876,0.7634891480879881,1.0,0.867954025567339,0.7634891480879881,0.3608365498464142,0.6995018395274409,0.9222488010928466,0.9999999998463376,0.33108051494638324,0.6710024639597255,0.7616905680449992,1.0,0.9222488010928466,0.7616905680449992,0.9292685030168002,0.1857877196892669,0.9999999686202036,0.9999997819045302,0.8919893617576975,0.10897492580124041,1.0,0.8257762764555654,0.9999997819045302,0.8257762764555654
gRNA_13722,controlsgRNA,-1.520936702550705,-0.795778122421278,-1.9146866707696768,-1.4668377025903463,-1.4245597995830015,-1.4938872025705257,-1.4245597995830015,True,-1.0042779835553683,-1.0771980867781588,-0.7266449166618477,123.635940072231,-0.5887349325901707,-0.752283863150267,-0.3303064167857179,-0.5571084041753852,-0.5887349325901707,-0.5571084041753852,True,-1.1199847919573855,-1.0526830015541646,-1.041844042604247,0.0,0.0,0.0,0.0,True,,,,-2.1449951357057557,-1.3850114391328439,-0.7096039678029566,0.09134360941674265,-0.4557990896812375,-0.9208132045812102,-0.7096039678029566,-1.1738524080806985,True,-0.8462299076987455,-0.6695278612804896,-0.798171194033102,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9890556314191835,0.04048963461159859,0.9999999658148396,0.6786062760903924,0.9802544132170113,0.020353287745466218,1.0,0.3680959193473652,0.6786062760903924,0.3680959193473652,0.9515308627936153,0.17815540878553573,0.9999999358013287,0.9066451370178883,0.9078564756978476,0.09286274202554673,1.0,0.5778636966639219,0.9066451370178883,0.5778636966639219,0.9552897856805422,0.22712009600687452,0.9999999686202036,0.9999997819045302,0.8887813475718811,0.11233441186894205,1.0,0.8306138571721186,0.9999997819045302,0.8306138571721186
gRNA_13723,controlsgRNA,2.0175204024051108,1.2210334343975566,-0.9413767525874286,-1.2304933785743046,0.26667092641023354,0.13982834090506402,,False,0.3246175089378259,0.1762627217436845,,146.9352648812374,-1.067239018026168,-0.5485136811892349,-1.4383907266168514,-1.0180478086107516,-1.067239018026168,-1.0180478086107516,True,-2.02072631308646,-1.8714144579390506,-1.8810043066128648,0.0,0.0,0.0,0.0,True,,,,-0.37303675648665474,-0.12280921644572522,-0.6835999659773162,-2.0726923156538697,0.3785449452275747,-0.5747186618671982,-0.37303675648665474,-0.8130345636408914,True,-0.5073059782417859,-0.34885032346345246,-0.5448211759389187,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9995508799109813,0.0008143496793074958,0.9999999658148396,0.19617698982155074,0.9997262644718963,0.0003521177449493968,1.0,0.06192781381827494,0.19617698982155074,0.06192781381827494,0.8611393684384718,0.34044902224962,0.9999999358013287,0.9999999998463376,0.7777356198109264,0.2239733521219392,1.0,0.885328627727288,0.9999999358013287,0.885328627727288,0.2723584932129326,0.756578398322344,0.7453610108624293,0.9999997819045302,0.24390544666260666,0.7580571859357377,0.6232149838423084,1.0,0.7453610108624293,0.6232149838423084
gRNA_13724,controlsgRNA,-0.4164585333566149,-0.22303926939233681,1.6036641903930975,1.7501552701678185,0.678580414452991,0.6903124605003803,,False,0.6482780559951937,0.5986191548338922,,688.7523830028958,-0.20022923964902603,-0.06917068132127198,0.1456312407769967,-0.04125622673110044,-0.06917068132127198,-0.134699960485149,True,-0.1119358585881743,-0.1636966604254098,-0.2728310710168463,0.0,0.0,0.0,0.0,True,,,,1.0394116532756565,0.42333937832115076,0.6845503268115648,0.3928286605352887,2.217202512406226,0.9514665062699773,0.6845503268115648,0.9514665062699773,True,0.9872586866839179,0.6588070195462647,0.694131899353622,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.48115513045844593,0.7202525738763286,0.8425231695116967,0.9999998817512928,0.37553062716590463,0.6265596698754607,0.6861075557377065,1.0,0.8425231695116967,0.6861075557377065,0.07546310713948237,0.9864374126088269,0.43001690749301075,0.9999999998463376,0.03215305074339253,0.9682755035457772,0.22040331300884936,1.0,0.43001690749301075,0.22040331300884936,0.1989903565449448,0.9161402274506781,0.6721900648343809,0.9999997819045302,0.1251472834219184,0.8761602830945006,0.48529841514312505,1.0,0.6721900648343809,0.48529841514312505
gRNA_13725,controlsgRNA,-2.955921901062494,-1.1433923272104292,-3.2751249159164115,-1.10480992326599,-2.119812266863831,-2.0496571141364615,-2.119812266863831,True,-1.5505771109979962,-1.5036100196789857,-1.125872115147906,1693.0749430272801,0.41479489743420034,0.1095748089089404,0.15800882087711227,0.22745950907341764,0.15800882087711227,0.22745950907341764,True,0.41317312166135417,0.2250126742633428,0.38649601875597517,0.0,0.0,0.0,0.0,True,,,,-0.8685960939698824,0.21487790126067519,-0.9349797473248089,-1.3070120435647123,-0.2950021866452383,-0.6381424340487933,-0.8685960939698824,-0.8513975178761604,True,-0.5694156952000561,-0.8210138107052841,-0.5717579122988996,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.08323449715183341,0.9757764139391529,0.3595387041919402,0.9999998817512928,0.0454498166241036,0.955202097576908,0.21913380351004202,1.0,0.3595387041919402,0.21913380351004202,0.9153181253383916,0.33438673083781667,0.9999999358013287,0.9999999998463376,0.8204564241713893,0.18097749664154755,1.0,0.8212588927018963,0.9999999358013287,0.8212588927018963,0.9841592440285756,0.06472699959384455,0.9999999686202036,0.9652473509119317,0.9700673167385198,0.03046443251471879,1.0,0.584442873037997,0.9652473509119317,0.584442873037997
gRNA_13726,controlsgRNA,-4.028693817043657,0.6161266137441056,-1.270335848603922,0.5280103666595415,-1.0387231713109828,-0.37116274097219026,,False,-0.701104354866512,-0.2157928580634894,,632.7990189014442,-0.4625252507484396,-0.04619899685014665,-0.24461578087335856,-0.2511133428239816,-0.24461578087335856,-0.2511133428239816,True,-0.5220266777942556,-0.4638872465538206,-0.4847667044592874,0.0,0.0,0.0,0.0,True,,,,-2.860608744827907,0.4234409312287112,-0.7364192652194117,0.25135557995347996,-1.8590471198641465,-0.9562557237458547,-0.7364192652194117,,False,-0.8809381055539801,-0.695077181779387,,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8249665315961339,0.3169458094310642,0.9999999658148396,0.9999998817512928,0.7673586898893113,0.2347183367490075,0.9597710181003626,1.0,0.9999998817512928,0.9597710181003626,0.8865895057736642,0.1364191766188693,0.9999999358013287,0.836482463463018,0.8927705310227686,0.1085122542014933,1.0,0.6403751339496576,0.836482463463018,0.6403751339496576,0.7033348469215248,0.24295605512441237,0.9999999686202036,0.9999997819045302,0.7412769801898698,0.26162633641278765,0.9970291607119182,1.0,0.9999997819045302,0.9970291607119182
gRNA_13727,controlsgRNA,-0.20022394576737398,-0.16306930019704832,0.2112684830840938,0.7126984914682684,0.14016843214698496,0.024099591443522736,,False,0.22521735505471255,0.0874703659087883,,873.3512428868708,-0.4592893356139916,-0.19441606925320587,-0.204336505210511,-0.28601397002590284,-0.204336505210511,-0.28601397002590284,True,-0.5902274949336056,-0.39496848278710556,-0.548304816530019,0.0,0.0,0.0,0.0,True,,,,-1.6122007418101088,-1.1073462529856446,0.025464205232862778,0.19207381645690214,0.035689498340878346,-0.49326389495302203,0.025464205232862778,,False,-0.4275388445012064,0.030837010671542694,,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8980671633440527,0.269953631512464,0.9999999658148396,0.9999998817512928,0.828159578366353,0.17342232307082028,0.9921152735747569,1.0,0.9999998817512928,0.9921152735747569,0.8474204924157797,0.39857847311119315,0.9999999358013287,0.9999999998463376,0.7435520043281915,0.2579956043155918,1.0,0.9340834589240586,0.9999999358013287,0.9340834589240586,0.4726204533860967,0.8517816167195413,0.906998335734845,0.9999997819045302,0.2916211016727357,0.7101061421983479,0.6845858642942341,1.0,0.906998335734845,0.6845858642942341
gRNA_13728,controlsgRNA,-0.19268020282002019,0.25528922819153943,0.6964255483599675,0.8910591717359497,0.4125234363668591,0.47585738827575347,0.6142579827624856,True,0.439222062929919,0.43407947759582255,0.44408305594464426,414.83510062208734,-0.20655699684432563,-0.41509338217773223,0.10119313730456951,-0.1734857472391628,-0.20655699684432563,-0.31082518951102894,True,-0.3703312535023909,-0.39876779486108094,-0.5934747223639942,0.0,0.0,0.0,0.0,True,,,,0.6507990828393175,-0.9470552755767506,-0.7542623594917186,0.5130456581099935,-0.26139664224920567,-0.15977390727367274,-0.26139664224920567,,False,-0.10095832065793907,-0.24248085028968852,,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6828204315947255,0.4350437808091231,0.9633055920477778,0.9999998817512928,0.6338661791487162,0.3681000674304262,0.8843171888900514,1.0,0.9633055920477778,0.8843171888900514,0.6869237793428158,0.6158783311412295,0.9999999358013287,0.9999999998463376,0.5407890005844164,0.4604684332925065,0.9198535503851304,1.0,0.9999999358013287,0.9198535503851304,0.35457587946037805,0.9073219923086446,0.7902377591705574,0.9999997819045302,0.1999331630769144,0.8012199808257514,0.5791395243401755,1.0,0.7902377591705574,0.5791395243401755
gRNA_13729,controlsgRNA,-0.2046483643940354,1.4924030674804252,-0.8988777512811036,-0.8925384937418082,-0.12591538548413048,-0.5485934290679217,-0.6653548698056491,True,0.016140272643199623,-0.351925745239136,-0.2906949970919983,448.3913302700589,-0.09588761520130268,0.11469128276997818,0.030034788652757365,0.01627948540714429,0.030034788652757365,0.07236303571136778,True,0.0004971518508672296,0.0060461722594495095,0.1041361330943595,0.0,0.0,0.0,0.0,True,,,,-0.5110445970928212,-1.0040416416897802,0.45551625417043085,0.7355001912781653,0.1925435112650208,-0.026305256413796902,0.1925435112650208,,False,0.029745039337331698,0.1900283361397243,,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3974234994117494,0.8340643608685019,0.7733147658832338,0.9999998817512928,0.27062974639184223,0.7317699389331257,0.5805146607756752,1.0,0.7733147658832338,0.5805146607756752,0.6004355232166476,0.7075076435352649,0.9999999358013287,0.9999999998463376,0.4395726166752029,0.5616836079723035,0.8583172605525917,1.0,0.9999999358013287,0.8583172605525917,0.5143945294408162,0.7055334142757248,0.935128493306699,0.9999997819045302,0.40345609996502957,0.5989420799817623,0.8060434941464686,1.0,0.935128493306699,0.8060434941464686
gRNA_13730,controlsgRNA,-3.2290387483289837,-0.5408951199050643,-0.7311424499737256,-2.886992545097137,-1.8470172158262277,-1.8090674975354313,-1.8470172158262277,True,-1.3362266334867614,-1.3190187323211364,-0.969228005113251,1124.949063476534,-0.3390080463056167,0.2224987001421938,0.15652202825210398,0.013337560696227027,0.15652202825210398,0.1895103641971489,True,-0.005251789796690273,0.2224687380081148,0.3174079474675584,0.0,0.0,0.0,0.0,True,,,,-3.09037317117647,-2.1239385971361315,-0.6281153974209883,-0.8280863060133938,-0.9775297371754372,-1.529608641784484,-0.9775297371754372,-1.529608641784484,True,-1.442411922573514,-0.924804588042081,-1.0479671773384913,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.30235023683602674,0.72541657186877,0.677156281384859,0.9999998817512928,0.26952390311300567,0.7330181897686361,0.5801225106387811,1.0,0.677156281384859,0.5801225106387811,0.9928707313034837,0.04358433241419625,0.9999999358013287,0.5620072826133503,0.983619921237411,0.016738262276469212,1.0,0.24183903082208968,0.5620072826133503,0.24183903082208968,0.9539067204063744,0.10305538070748961,0.9999999686202036,0.9999997819045302,0.9389091841566627,0.061987142315535496,1.0,0.7315566337680646,0.9999997819045302,0.7315566337680646
gRNA_13731,controlsgRNA,-3.7160016504688946,0.4636482185700851,-1.3392937931296682,-3.277503257257416,-1.9672876205714735,-2.3083985251935424,-2.7775995669519933,True,-1.4307298826826542,-1.7021281886447555,-1.503586101609506,954.1838469393563,-0.2743169814685941,-0.2996399570964644,-0.23481707881585182,-0.2695913391269701,-0.2743169814685941,-0.2695913391269701,True,-0.5581353253457911,-0.5147066814549034,-0.5184067016189148,0.0,0.0,0.0,0.0,True,,,,-1.1025848266051212,1.4321335070097425,1.6187551390794737,0.1793071118057499,-1.3546582092886295,0.1545905444002431,0.1793071118057499,,False,0.20689292255264166,0.1774168402915066,,controlsgRNA,,Non-coding,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9029111331076661,0.30788712495643633,0.9999999658148396,0.9999998817512928,0.8136437858968342,0.1878645248028447,0.9872106552821627,1.0,0.9999998817512928,0.9872106552821627,0.29734072444373316,0.6281866985284348,0.8465971304006451,0.9999999998463376,0.318189981393437,0.6840284749565723,0.7406755677991673,1.0,0.8465971304006451,0.7406755677991673,0.9266542198539003,0.06698367204811567,0.9999999686202036,0.9652473509119317,0.9490920818040822,0.05192197908459084,1.0,0.7094122577101161,0.9652473509119317,0.7094122577101161
gRNA_13855,Apc,-3.5905631005656504,2.104423699615088,-0.6102541044110498,-0.562335743120355,-0.6646823121204919,-0.5862949237657024,-1.587717649365685,True,-0.40719932810287623,-0.3808520453010342,-0.8203332591635357,158.51623773946145,-0.07415020298670175,0.05153017561448568,0.09111562787641471,0.022831866834732883,0.05153017561448568,0.0713229017454502,True,0.01330144230057131,0.04282527197538386,0.10224252390181732,0.0,0.0,0.0,0.0,True,,,,-2.87569396474306,-1.3946862178729638,1.084538711443324,0.5171507580506045,-1.8953029513707877,-0.9127987328985766,-1.3946862178729638,,False,-0.8383814850859559,-1.3222666955103726,,Apc,APC,Not calculated (legacy),p.R1114*,targeting guide,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3838889802890891,0.8490427757486678,0.7664375305354474,0.9999998817512928,0.2546313316454776,0.745522009545821,0.562489738978236,1.0,0.7664375305354474,0.562489738978236,0.7656967778304988,0.11504879928405959,0.9999999358013287,0.7784943041599222,0.8670342019518869,0.1332281080732461,1.0,0.7089408977685056,0.7784943041599222,0.7089408977685056,0.4642212958183367,0.33230825366314937,0.906998335734845,0.9999997819045302,0.5794827308371299,0.42092845668194345,0.9243779094698886,1.0,0.906998335734845,0.9243779094698886
gRNA_13860,Apc,1.888772717501008,1.1328368039405885,-2.275085216822437,-0.3858646015508008,0.0901649257670896,0.37348610119489384,,False,0.18592677617874465,0.3555355739240673,,502.6177928287708,0.16593026473656164,0.3043683534299133,0.14048220171762993,0.20359360662803497,0.16593026473656164,0.20359360662803497,True,0.3665357349139462,0.23856644624798257,0.3430471037702756,0.0,0.0,0.0,0.0,True,,,,0.7539414161293471,-0.3706185420509074,0.8223645902702613,-1.5324869207318077,0.26100307539156026,-0.013159276198309288,0.26100307539156026,,False,0.04261865253058626,0.2552558560109177,,Apc,APC,Not calculated (legacy),p.R805*,targeting guide,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.10279968209182816,0.9766032745076635,0.3966851226228373,0.9999998817512928,0.05280401277335745,0.9472717642321304,0.23433276814126844,1.0,0.3966851226228373,0.23433276814126844,0.5217041164355047,0.6716328124419448,0.9981462319017191,0.9999999998463376,0.4120452617191595,0.5882320448516472,0.8260620318675973,1.0,0.9981462319017191,0.8260620318675973,0.3022292437692315,0.6588030935467986,0.7627449647406116,0.9999997819045302,0.2989738890287913,0.7013059124021249,0.6895599605673223,1.0,0.7627449647406116,0.6895599605673223
gRNA_13871,Arid1b,-2.1497824869613376,0.5121189052791119,-2.090111881914605,-2.6016209292379293,-1.58234909820869,-2.1199471844379714,-2.280505099371291,True,-1.1282619465265915,-1.5575397559192068,-1.2181449978169145,651.5680298758823,-0.03485661228024394,0.0552301649912041,-0.09097636562483383,-0.02353427097129122,-0.03485661228024394,-0.06291648895253889,True,-0.07730462238907633,-0.10498450189732939,-0.1421461342483153,0.0,0.0,0.0,0.0,True,,,,0.037038986354377905,1.1372249492835436,-0.7749086242095018,0.9439268296265291,-0.42839831711082577,0.18297676478882458,0.037038986354377905,,False,0.23469101864824873,0.04186533483984771,,Arid1b,ARID1B,Not calculated (legacy),p.G246S,targeting guide,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.47356162762540066,0.7925964757212265,0.8384041773593361,0.9999998817512928,0.33094734660372005,0.6692182475325531,0.6479763468549473,1.0,0.8384041773593361,0.6479763468549473,0.4293001423479,0.788745311979618,0.9636254980916256,0.9999999998463376,0.30635177059349716,0.6938940236165619,0.73343646435083,1.0,0.9636254980916256,0.73343646435083,0.9170359544432478,0.14205899701071245,0.9999999686202036,0.9999997819045302,0.9076169716790723,0.09251445743700731,1.0,0.8126351179606072,0.9999997819045302,0.8126351179606072
gRNA_13903,Brca2,1.5074636010650044,-0.42645163334148867,-3.255853564494902,-1.6468498045009918,-0.9554228503180946,-1.0366507189212402,-1.7763850007791275,True,-0.6356505883346425,-0.7263854775882889,-0.928669642988477,1148.5439804520051,-0.5873751881792157,-0.1553143738186475,-0.14280891615177463,-0.2951661593832126,-0.1553143738186475,-0.2951661593832126,True,-0.6081121819098966,-0.31109049250206744,-0.5649667759186826,0.0,0.0,0.0,0.0,True,,,,1.2894524198259008,-0.7966810569379146,-0.4208338674669353,0.8835997446250278,-0.47815768338005493,0.09547591133320474,-0.4208338674669353,,False,0.14900306514439365,-0.394390885195473,,Brca2,BRCA2,Not calculated (legacy),p.R2842C,targeting guide,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8642418865003467,0.24841792072325772,0.9999999658148396,0.9999998817512928,0.8183568951058058,0.18180656329080108,0.9877555567292825,1.0,0.9999998817512928,0.9877555567292825,0.4574209528936266,0.7285391615699529,0.9707292121957213,0.9999999998463376,0.35806579599586374,0.6422049109248075,0.7814040027201401,1.0,0.9707292121957213,0.7814040027201401,0.6673996778326692,0.257262493015813,0.9999999686202036,0.9999997819045302,0.731093499317444,0.2691997176323552,0.9949481013943633,1.0,0.9999997819045302,0.9949481013943633
gRNA_13905,Brca2,0.1313133575352074,2.656788431624593,3.4852422840788964,0.2209290490925933,1.6235682805828224,1.4388587403585933,1.6235682805828224,True,1.3908083899466348,1.1729378781356228,1.023648237752454,84.43042944166541,-0.3699611066403668,0.02262826693079344,-0.39714504918823335,-0.24815929629926892,-0.3699611066403668,-0.38355307791430004,True,-0.5162540483888457,-0.6783559715653381,-0.7258790111837756,0.0,0.0,0.0,0.0,True,,,,-0.08484258395458524,1.393926690719512,0.26667602669319407,-0.03958180033905671,-0.5118572980330943,0.20486420701719393,-0.03958180033905671,,False,0.25612498252305904,-0.031138108146652493,,Brca2,BRCA2,Not calculated (legacy),p.R2842C,targeting guide,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8036855478408261,0.3134435721892698,0.9999999658148396,0.9999998817512928,0.7597573795585355,0.24041521708177682,0.9578356343105977,1.0,0.9999998817512928,0.9578356343105977,0.4470478793052395,0.8209569935901115,0.9707292121957213,0.9999999998463376,0.29966966331919276,0.7005687810491908,0.73343646435083,1.0,0.9707292121957213,0.73343646435083,0.01384004283918493,0.9790522061655723,0.18065637868178283,0.9999997819045302,0.01063706584142304,0.9894328590166503,0.14224246556030598,1.0,0.18065637868178283,0.14224246556030598
gRNA_13953,Crebbp,-1.0972888319436667,0.4404314682806999,-2.555620332282165,2.116092444450281,-0.2740963128737127,-0.3284286818314834,,False,-0.10029385042172441,-0.18300534585804465,,449.8438402312382,0.3712020407740053,0.6417424502661032,0.169935882852696,0.39429345796426823,0.3712020407740053,0.39429345796426823,True,0.7391905188591388,0.5897911594010904,0.690224489894913,0.0,0.0,0.0,0.0,True,,,,-1.3458507964965694,1.845015344153816,0.7787920756489353,-0.23703690429045562,0.8621856298602306,0.3806210697751914,0.7787920756489353,,False,0.42824039956443954,0.7485995214912567,,Crebbp,CREBBP,Not calculated (legacy),p.R1446H,targeting guide,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.01818866721851285,0.9949085871658977,0.16215003328844435,0.9999998817512928,0.008692525525148011,0.9913422980721452,0.08116031643199736,1.0,0.16215003328844435,0.08116031643199736,0.2193599646300274,0.793652028163605,0.7313938343234601,0.9999999998463376,0.18899185449141775,0.8112654196135685,0.5939069027392803,1.0,0.7313938343234601,0.5939069027392803,0.39136904329713856,0.4920863936070138,0.8324042088401069,0.9999997819045302,0.44857652870805276,0.5517713129509813,0.8276668404038379,1.0,0.8324042088401069,0.8276668404038379
gRNA_14002,Etv6,0.5387006685007253,3.103862942954306,2.657259356499659,0.6039556676115527,1.7259446588915608,1.6306075120556058,1.7259446588915608,True,1.471251292018652,1.3200562497299118,1.0824347025645775,370.8039580247002,-0.6337916765502486,0.0345629488683473,-0.00619135401153929,-0.2018066938978135,-0.00619135401153929,-0.3199915152808939,True,-0.4256744338155972,-0.05593758805833649,-0.6101624177074881,0.0,0.0,0.0,0.0,True,,,,-0.7820024403152623,1.2658597330689223,1.8997057384763971,2.5144738500098107,1.6214754527772133,1.3039024668034163,1.6214754527772133,1.8253786935830858,True,1.3323926483154227,1.5514989764915932,1.3077536253307558,Etv6,ETV6,Not calculated (legacy),p.P214L,targeting guide,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6438898921814928,0.34222182304108817,0.9367703639723802,0.9999998817512928,0.6523730353373116,0.34788040142287713,0.8992199244289383,1.0,0.9367703639723802,0.8992199244289383,0.011093863122701959,0.9800054258771959,0.16601173744329004,0.9999999998463376,0.006838498531783439,0.993196773704038,0.08980732102000684,1.0,0.16601173744329004,0.08980732102000684,0.014930638475943723,0.9911077248825213,0.1876781256426126,0.9999997819045302,0.008047356183488204,0.9919941301124582,0.12211196951231006,1.0,0.1876781256426126,0.12211196951231006
